Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),TravelDistance (Meters)
186,"20001, Northwest Washington, Washington",1,"5400 Arnold Avenue Southwest, Southwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",830,563,1221,9907
186,"20001, Northwest Washington, Washington",2,"1400 Juniper Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1660,1313,2097,9181
186,"20001, Northwest Washington, Washington",3,"4800 Canal Road Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1296,974,1724,8631
186,"20001, Northwest Washington, Washington",4,"2700 Unicorn Lane Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1694,1331,2154,10626
186,"20001, Northwest Washington, Washington",6,"Ridge Road Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1416,1101,1820,10465
186,"20001, Northwest Washington, Washington",7,"4500 Ohio Drive Southwest, Southwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",292,147,578,7405
186,"20001, Northwest Washington, Washington",9,"1800 Upshur Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1199,915,1571,5037
186,"20001, Northwest Washington, Washington",10,"1500 30th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",794,524,1202,3902
186,"20001, Northwest Washington, Washington",11,"1600 Tuckerman Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1460,1160,1836,7482
186,"20001, Northwest Washington, Washington",12,"8000 Poplar Hill Drive, Clinton","07/31/2016 - 08/28/2016, Every day, Daily Average",1819,1456,2271,35393
186,"20001, Northwest Washington, Washington",13,"2100 Monticello Court, Fort Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1555,1146,2108,23741
186,"20001, Northwest Washington, Washington",14,"0 Hesketh Street, Chevy Chase","07/31/2016 - 08/28/2016, Every day, Daily Average",1684,1310,2164,11012
186,"20001, Northwest Washington, Washington",15,"8100 Roanoke Avenue, Takoma Park","07/31/2016 - 08/28/2016, Every day, Daily Average",1827,1468,2273,11029
186,"20001, Northwest Washington, Washington",16,"8800 Walden Road, Silver Spring","07/31/2016 - 08/28/2016, Every day, Daily Average",2011,1613,2506,11615
186,"20001, Northwest Washington, Washington",17,"8300 Colesville Road, Downtown Silver Spring, Silver Spring","07/31/2016 - 08/28/2016, Every day, Daily Average",1773,1437,2187,10110
186,"20001, Northwest Washington, Washington",18,"8900 Moreland Lane, Annandale","07/31/2016 - 08/28/2016, Every day, Daily Average",1449,1144,1835,39585
186,"20001, Northwest Washington, Washington",19,"Thomas Avenue, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",667,459,969,11051
186,"20001, Northwest Washington, Washington",20,"McClellan Drive, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",519,329,817,9898
186,"20001, Northwest Washington, Washington",21,"3600 North Vernon Street, Old Glebe, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",1039,773,1396,17442
186,"20001, Northwest Washington, Washington",22,"6500 Park View Court, West Springfield","07/31/2016 - 08/28/2016, Every day, Daily Average",1600,1268,2018,36957
186,"20001, Northwest Washington, Washington",23,"6500 Bellamine Court, McLean","07/31/2016 - 08/28/2016, Every day, Daily Average",1223,947,1579,23239
186,"20001, Northwest Washington, Washington",24,"8600 Brook Road, McLean","07/31/2016 - 08/28/2016, Every day, Daily Average",1630,1265,2098,31996
186,"20001, Northwest Washington, Washington",25,"8200 Mockingbird Drive, Annandale","07/31/2016 - 08/28/2016, Every day, Daily Average",1528,1125,2074,34515
186,"20001, Northwest Washington, Washington",26,"9400 Pamlico Lane, Great Falls","07/31/2016 - 08/28/2016, Every day, Daily Average",1479,1126,1942,37396
186,"20001, Northwest Washington, Washington",27,"6200 Everglades Drive, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1140,865,1501,21389
186,"20001, Northwest Washington, Washington",28,"2100 North Scott Street, North Highland, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",825,562,1208,13096
186,"20001, Northwest Washington, Washington",29,"700 Carpenter Road, Potomac Yard, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",840,594,1187,14941
186,"20001, Northwest Washington, Washington",30,"0 Auburn Court, Potomac West, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",925,666,1283,12275
186,"20001, Northwest Washington, Washington",31,"1000 C Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",735,536,1006,4623
186,"20001, Northwest Washington, Washington",32,"2600 13th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",740,533,1027,2227
186,"20001, Northwest Washington, Washington",33,"4400 E Street Southeast, Benning Ridge, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1563,1115,2190,12029
186,"20001, Northwest Washington, Washington",34,"1700 Independence Avenue Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1033,775,1375,7809
186,"20001, Northwest Washington, Washington",35,"2100 1st Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",794,558,1127,1066
186,"20001, Northwest Washington, Washington",36,"500 17th Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",967,720,1297,5441
186,"20001, Northwest Washington, Washington",37,"3500 Toledo Terrace, Chillum","07/31/2016 - 08/28/2016, Every day, Daily Average",1846,1460,2333,10127
186,"20001, Northwest Washington, Washington",38,"5300 Westport Road, Chevy Chase","07/31/2016 - 08/28/2016, Every day, Daily Average",1724,1370,2168,10595
186,"20001, Northwest Washington, Washington",39,"Woodrow Wilson Memorial Bridge, Old Town, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1175,871,1584,24857
186,"20001, Northwest Washington, Washington",40,"6000 Rixey Drive, Fair Haven, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1350,1068,1705,22090
186,"20001, Northwest Washington, Washington",41,"2000 Rosedale Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1057,788,1417,6085
186,"20001, Northwest Washington, Washington",42,"4200 10th Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1221,905,1646,5528
186,"20001, Northwest Washington, Washington",43,"900 Randolph Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1081,817,1429,3162
186,"20001, Northwest Washington, Washington",44,"1200 New Jersey Avenue Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",571,372,874,5225
186,"20001, Northwest Washington, Washington",45,"0 L Place Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",224,86,576,2076
186,"20001, Northwest Washington, Washington",46,"1900 Anacostia Drive, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",802,548,1172,7355
186,"20001, Northwest Washington, Washington",48,"3500 Commodore Joshua Barney Drive Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1103,753,1614,6574
186,"20001, Northwest Washington, Washington",49,"2700 10th Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1107,773,1584,2892
186,"20001, Northwest Washington, Washington",50,"5700 Chevy Chase Parkway Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1627,1291,2049,10287
186,"20001, Northwest Washington, Washington",51,"1300 Underwood Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1463,1142,1874,6785
186,"20001, Northwest Washington, Washington",52,"200 Quackenbos Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1366,1061,1757,6808
186,"20001, Northwest Washington, Washington",53,"600 Atlantic Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1275,877,1853,12663
186,"20001, Northwest Washington, Washington",54,"3300 Clay Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",994,686,1439,12344
186,"20001, Northwest Washington, Washington",55,"500 Q Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",439,275,699,2625
186,"20001, Northwest Washington, Washington",56,"Center Leg Freeway, Southwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",460,299,707,3622
186,"20001, Northwest Washington, Washington",57,"600 Edgewood Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",900,645,1255,2462
186,"20001, Northwest Washington, Washington",58,"3100 13th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",876,645,1189,2677
186,"20001, Northwest Washington, Washington",59,"2800 45th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1209,917,1593,7291
186,"20001, Northwest Washington, Washington",60,"3200 Dubois Place Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",946,642,1393,10340
186,"20001, Northwest Washington, Washington",61,"1400 15th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",407,258,641,1686
186,"20001, Northwest Washington, Washington",63,"4400 40th Street, Brentwood","07/31/2016 - 08/28/2016, Every day, Daily Average",1401,1117,1756,7069
186,"20001, Northwest Washington, Washington",64,"1800 Ontario Place Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1027,754,1398,3776
186,"20001, Northwest Washington, Washington",65,"1900 15th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",606,421,870,1763
186,"20001, Northwest Washington, Washington",66,"1400 K Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",215,103,444,2142
186,"20001, Northwest Washington, Washington",68,"8800 Springfield Road, Laurel","07/31/2016 - 08/28/2016, Every day, Daily Average",1821,1334,2484,27221
186,"20001, Northwest Washington, Washington",69,"12500 Farm Road, Greater Upper Marlboro, Upper Marlboro","07/31/2016 - 08/28/2016, Every day, Daily Average",1741,1390,2180,33966
186,"20001, Northwest Washington, Washington",70,"3600 Anton Terrace, District Heights","07/31/2016 - 08/28/2016, Every day, Daily Average",1608,1218,2122,16905
186,"20001, Northwest Washington, Washington",71,"5600 Somerset House II, Wisconsin Avenue, Chevy Chase","07/31/2016 - 08/28/2016, Every day, Daily Average",1707,1370,2125,10047
186,"20001, Northwest Washington, Washington",72,"4900 Hampden Lane, Bethesda","07/31/2016 - 08/28/2016, Every day, Daily Average",1943,1587,2377,13429
186,"20001, Northwest Washington, Washington",73,"3300 Chillum Road, Mount Rainier","07/31/2016 - 08/28/2016, Every day, Daily Average",1501,1138,1979,7219
186,"20001, Northwest Washington, Washington",74,"11100 Rodeo Court, Upper Marlboro","07/31/2016 - 08/28/2016, Every day, Daily Average",1718,1314,2244,30469
186,"20001, Northwest Washington, Washington",75,"4900 Blackfoot Road, Hollywood, College Park","07/31/2016 - 08/28/2016, Every day, Daily Average",1974,1532,2543,23341
186,"20001, Northwest Washington, Washington",76,"7300 16th Place, Hyattsville","07/31/2016 - 08/28/2016, Every day, Daily Average",1935,1437,2604,9780
186,"20001, Northwest Washington, Washington",77,"3200 Donnell Drive, Forestville","07/31/2016 - 08/28/2016, Every day, Daily Average",1739,1215,2488,17311
186,"20001, Northwest Washington, Washington",78,"5000 Roseld Court, Oxon Hill","07/31/2016 - 08/28/2016, Every day, Daily Average",1392,1005,1927,14234
186,"20001, Northwest Washington, Washington",79,"2200 Washington Avenue, Silver Spring","07/31/2016 - 08/28/2016, Every day, Daily Average",1900,1518,2377,10873
186,"20001, Northwest Washington, Washington",81,"1600 Nova Avenue, Capitol Heights","07/31/2016 - 08/28/2016, Every day, Daily Average",1373,964,1954,12579
186,"20001, Northwest Washington, Washington",82,"2000 South Eads Street, Crystal City, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",726,471,1116,9302
186,"20001, Northwest Washington, Washington",83,"500 Ethan Allen Avenue, Takoma Park","07/31/2016 - 08/28/2016, Every day, Daily Average",1623,1224,2150,8353
186,"20001, Northwest Washington, Washington",84,"7700 Oxman Road, Hyattsville","07/31/2016 - 08/28/2016, Every day, Daily Average",1646,1216,2226,15027
186,"20001, Northwest Washington, Washington",85,"100 Lakeside Drive, Greenbelt","07/31/2016 - 08/28/2016, Every day, Daily Average",1638,1230,2180,19976
186,"20001, Northwest Washington, Washington",86,"9100 Fairview Road, Silver Spring","07/31/2016 - 08/28/2016, Every day, Daily Average",2091,1622,2694,12860
186,"20001, Northwest Washington, Washington",87,"7600 Greenbrook Drive, Greenbelt","07/31/2016 - 08/28/2016, Every day, Daily Average",1489,1146,1934,19669
186,"20001, Northwest Washington, Washington",88,"5000 Newport Avenue, Bethesda","07/31/2016 - 08/28/2016, Every day, Daily Average",1507,1194,1901,9754
186,"20001, Northwest Washington, Washington",89,"10000 Oaklyn Drive, Potomac","07/31/2016 - 08/28/2016, Every day, Daily Average",1518,1185,1943,34686
186,"20001, Northwest Washington, Washington",90,"11400 Macarthur Boulevard Northwest, Potomac","07/31/2016 - 08/28/2016, Every day, Daily Average",1487,1095,2017,31898
186,"20001, Northwest Washington, Washington",91,"6400 Walhonding Road, Bethesda","07/31/2016 - 08/28/2016, Every day, Daily Average",1443,1120,1858,12191
186,"20001, Northwest Washington, Washington",92,"3100 North Nelson Street, Bellevue Forest, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",937,666,1317,16698
186,"20001, Northwest Washington, Washington",93,"6400 Vale Street, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1106,809,1511,21729
186,"20001, Northwest Washington, Washington",94,"6300 8th Circle, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",980,720,1333,20450
186,"20001, Northwest Washington, Washington",95,"1800 South Stafford Street, Douglas Park, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",985,704,1376,14183
186,"20001, Northwest Washington, Washington",96,"7300 Beverly Street, Annandale","07/31/2016 - 08/28/2016, Every day, Daily Average",1449,1103,1902,35691
186,"20001, Northwest Washington, Washington",97,"5500 Jowett Court, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1480,1181,1853,29651
186,"20001, Northwest Washington, Washington",98,"1600 13th Road South, Arlington Views, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",621,402,957,10697
186,"20001, Northwest Washington, Washington",99,"3800 Pinewood Terrace, Falls Church","07/31/2016 - 08/28/2016, Every day, Daily Average",1395,1080,1800,20819
186,"20001, Northwest Washington, Washington",100,"1200 Oronoco Street, Old Town West, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1017,746,1385,15269
186,"20001, Northwest Washington, Washington",101,"100 South Fayette Street, Old Town, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1088,819,1444,15779
186,"20001, Northwest Washington, Washington",102,"3700 South George Mason Drive, Falls Church","07/31/2016 - 08/28/2016, Every day, Daily Average",1036,738,1454,15013
186,"20001, Northwest Washington, Washington",103,"600 South Ball Street, Crystal City, Arlington","07/31/2016 - 08/28/2016, Every day, Daily Average",543,353,833,8750
186,"20001, Northwest Washington, Washington",104,"2500 Jackson Parkway, Vienna","07/31/2016 - 08/28/2016, Every day, Daily Average",1492,1107,2009,29509
186,"20001, Northwest Washington, Washington",105,"Dwight D. Eisenhower Southwest Freeway, Southwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",339,204,561,7848
186,"20001, Northwest Washington, Washington",106,"5800 Cameron Run Terrace, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",1279,999,1636,20521
186,"20001, Northwest Washington, Washington",107,"4000 Ellicott Street, Seminary Hill, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",847,582,1231,15405
186,"20001, Northwest Washington, Washington",108,"100 57th Place Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1548,1185,2022,13818
186,"20001, Northwest Washington, Washington",109,"7200 Wesley Road, Springfield","07/31/2016 - 08/28/2016, Every day, Daily Average",1199,871,1650,34232
186,"20001, Northwest Washington, Washington",110,"800 West Braddock Road, Rosemont, Alexandria","07/31/2016 - 08/28/2016, Every day, Daily Average",971,710,1327,15392
186,"20001, Northwest Washington, Washington",111,"Perimeter East Road Southwest, Southwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1010,715,1425,13878
186,"20001, Northwest Washington, Washington",112,"Willow Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",817,561,1188,8359
186,"20001, Northwest Washington, Washington",113,"400 50th Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1471,1118,1934,12931
186,"20001, Northwest Washington, Washington",114,"5300 Call Place Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1565,1176,2082,13797
186,"20001, Northwest Washington, Washington",116,"100 Jefferson Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1302,979,1731,6185
186,"20001, Northwest Washington, Washington",117,"4800 Illinois Avenue Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1218,926,1601,4631
186,"20001, Northwest Washington, Washington",118,"100 Emerson Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1215,913,1615,5950
186,"20001, Northwest Washington, Washington",119,"200 10th Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",799,591,1078,5129
186,"20001, Northwest Washington, Washington",120,"300 Varnum Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1196,903,1583,5376
186,"20001, Northwest Washington, Washington",122,"100 E Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",515,332,798,5043
186,"20001, Northwest Washington, Washington",123,"600 Independence Avenue Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",719,521,990,6021
186,"20001, Northwest Washington, Washington",124,"1400 4th Street Southwest, Southwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",585,390,876,6010
186,"20001, Northwest Washington, Washington",125,"1600 D Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",904,661,1234,9997
186,"20001, Northwest Washington, Washington",126,"2300 Hartford Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1277,895,1820,11026
186,"20001, Northwest Washington, Washington",128,"3500 19th Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1349,938,1939,10044
186,"20001, Northwest Washington, Washington",129,"800 51st Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1318,919,1889,10889
186,"20001, Northwest Washington, Washington",130,"3800 22nd Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1298,980,1717,5136
186,"20001, Northwest Washington, Washington",131,"200 Taylor Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1055,786,1414,4500
186,"20001, Northwest Washington, Washington",132,"1600 Buchanan Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1313,1005,1713,6113
186,"20001, Northwest Washington, Washington",133,"200 Oneida Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1367,1037,1801,6447
186,"20001, Northwest Washington, Washington",134,"1400 Allison Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1189,904,1563,4626
186,"20001, Northwest Washington, Washington",135,"Scale Gate Road Northeast, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",979,714,1340,5687
186,"20001, Northwest Washington, Washington",136,"700 Taylor Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1070,796,1437,3471
186,"20001, Northwest Washington, Washington",137,"1700 Willard Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",706,493,1010,2324
186,"20001, Northwest Washington, Washington",138,"500 8th Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",647,432,967,5744
186,"20001, Northwest Washington, Washington",139,"1400 Southeast Boulevard, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",590,392,887,9997
186,"20001, Northwest Washington, Washington",140,"400 14th Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",806,588,1103,6989
186,"20001, Northwest Washington, Washington",141,"600 Nicholson Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1477,1094,1992,6952
186,"20001, Northwest Washington, Washington",142,"100 Ingraham Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1279,938,1742,5753
186,"20001, Northwest Washington, Washington",143,"800 Delafield Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1466,1104,1945,6718
186,"20001, Northwest Washington, Washington",144,"1700 19th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",701,496,989,2201
186,"20001, Northwest Washington, Washington",145,"1100 Varney Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1381,974,1956,13459
186,"20001, Northwest Washington, Washington",146,"3800 8th Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1238,866,1769,12984
186,"20001, Northwest Washington, Washington",147,"3400 17th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1104,818,1489,3967
186,"20001, Northwest Washington, Washington",148,"1400 Ogden Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1083,812,1444,3656
186,"20001, Northwest Washington, Washington",149,"1400 Irving Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",918,680,1237,3446
186,"20001, Northwest Washington, Washington",150,"1200 13th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",307,185,508,1616
186,"20001, Northwest Washington, Washington",151,"100 3rd Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",544,383,772,4180
186,"20001, Northwest Washington, Washington",152,"600 Acker Place Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",644,464,892,3764
186,"20001, Northwest Washington, Washington",153,"900 10th Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",723,513,1017,3562
186,"20001, Northwest Washington, Washington",156,"100 13th Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",840,615,1147,5545
186,"20001, Northwest Washington, Washington",157,"300 U Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",652,421,1008,3039
186,"20001, Northwest Washington, Washington",158,"300 Burbank Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1232,911,1666,11571
186,"20001, Northwest Washington, Washington",159,"1100 45th Place Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1561,1127,2161,12498
186,"20001, Northwest Washington, Washington",160,"500 42nd Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1286,931,1775,13145
186,"20001, Northwest Washington, Washington",161,"4900 Eads Place Northeast, Lincoln Heights, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1393,986,1967,13794
186,"20001, Northwest Washington, Washington",162,"800 Washburn Arts Center, Florida Avenue Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",721,487,1066,3142
186,"20001, Northwest Washington, Washington",163,"1300 Mount Olivet Road Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",918,636,1324,3892
186,"20001, Northwest Washington, Washington",164,"1700 Lang Place Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1019,748,1386,4550
186,"20001, Northwest Washington, Washington",165,"800 21st Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",995,723,1367,5401
186,"20001, Northwest Washington, Washington",166,"1300 Orren Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",816,592,1124,3628
186,"20001, Northwest Washington, Washington",167,"4100 1st Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1153,808,1644,12059
186,"20001, Northwest Washington, Washington",169,"Meadow Road Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1011,696,1466,5755
186,"20001, Northwest Washington, Washington",170,"900 Brentwood Road Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",845,541,1317,3790
186,"20001, Northwest Washington, Washington",171,"4200 4th Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1300,925,1825,12604
186,"20001, Northwest Washington, Washington",172,"700 55th Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1492,1084,2052,10990
186,"20001, Northwest Washington, Washington",173,"4500 45th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1450,1129,1861,8524
186,"20001, Northwest Washington, Washington",174,"Massachusetts-39th Trail, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1273,970,1670,7081
186,"20001, Northwest Washington, Washington",175,"2100 Lincoln Road Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",763,551,1055,1360
186,"20001, Northwest Washington, Washington",176,"4800 Meade Street Northeast, Deanwood, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1317,922,1879,9838
186,"20001, Northwest Washington, Washington",177,"6000 Clay Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1586,1192,2108,11871
186,"20001, Northwest Washington, Washington",178,"3100 Chancellor's Way Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1024,733,1429,3071
186,"20001, Northwest Washington, Washington",179,"1500 Kearny Street Northeast, Northeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1180,853,1631,4100
186,"20001, Northwest Washington, Washington",180,"5100 39th Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1524,1197,1940,8888
186,"20001, Northwest Washington, Washington",181,"400 Butternut Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1592,1231,2057,7925
186,"20001, Northwest Washington, Washington",182,"3600 Alton Place Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1332,1039,1707,7344
186,"20001, Northwest Washington, Washington",183,"3300 6th Street Southeast, Southeast Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1308,911,1876,12676
186,"20001, Northwest Washington, Washington",185,"700 Quackenbos Street Northwest, Northwest Washington, Washington","07/31/2016 - 08/28/2016, Every day, Daily Average",1526,1138,2046,7566
